price,manufacturer,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
21999,merc, A Class,2019,Semi-Auto,4025,Diesel,145,65.7,1.5
32000,audi, Q3,2019,Automatic,2796,Petrol,150,31.7,2.0
11120,audi, A4,2015,Manual,69130,Diesel,0,74.3,2.0
18799,merc, C Class,2018,Automatic,20090,Diesel,145,60.1,2.1
49899,merc, SL CLASS,2019,Automatic,1279,Petrol,145,36.7,3.0
19372,bmw, 2 Series,2016,Semi-Auto,27584,Petrol,260,35.8,3.0
15699,merc, A Class,2016,Semi-Auto,22500,Diesel,20,68.9,2.1
47995,bmw, X5,2019,Semi-Auto,12488,Petrol,145,27.2,3.0
22532,merc, C Class,2017,Semi-Auto,20150,Petrol,145,47.1,2.0
18991,merc, A Class,2017,Automatic,13667,Petrol,125,52.3,1.6
24000,audi, A4,2018,Semi-Auto,26618,Diesel,150,57.6,2.0
28990,audi, Q3,2019,Automatic,5454,Diesel,145,47.1,2.0
26998,merc, GLE Class,2017,Semi-Auto,47120,Diesel,200,47.9,2.1
15499,bmw, 4 Series,2016,Manual,55802,Diesel,30,62.8,2.0
9193,audi, A3,2013,Manual,103000,Diesel,20,67.3,2.0
21500,audi, A3,2019,Semi-Auto,14216,Petrol,145,42.2,1.5
74995,bmw, 8 Series,2020,Semi-Auto,4500,Diesel,145,26.7,3.0
19980,bmw, 2 Series,2019,Semi-Auto,3602,Diesel,145,52.3,2.0
31249,merc, E Class,2019,Semi-Auto,9379,Diesel,145,70.6,2.0
19097,merc, A Class,2018,Semi-Auto,10494,Petrol,145,53.3,1.3
22690,audi, A3,2019,Automatic,9818,Petrol,145,42.2,1.5
12000,merc, A Class,2017,Manual,102390,Diesel,145,62.8,2.1
24890,merc, B Class,2019,Automatic,4271,Diesel,145,55.4,2.0
19995,merc, E Class,2017,Semi-Auto,21166,Diesel,145,50.4,3.0
15360,merc, E Class,2015,Semi-Auto,58248,Diesel,125,56.5,2.1
63796,audi, Q8,2019,Automatic,6878,Diesel,145,32.8,3.0
22990,audi, A5,2017,Automatic,41000,Diesel,145,62.8,2.0
22250,merc, E Class,2017,Semi-Auto,19225,Diesel,145,61.4,2.0
19995,audi, A4,2016,Semi-Auto,23626,Petrol,160,45.6,2.0
15499,merc, E Class,2016,Automatic,48031,Diesel,125,56.5,2.1
14200,bmw, 5 Series,2016,Automatic,55573,Diesel,30,62.8,2.0
28750,audi, Q2,2019,Semi-Auto,4502,Diesel,145,44.8,2.0
8695,bmw, 3 Series,2016,Manual,101930,Diesel,20,72.4,2.0
14000,bmw, 1 Series,2018,Manual,19995,Petrol,145,37.7,1.5
15500,bmw, X3,2013,Automatic,30000,Diesel,165,50.4,2.0
32890,bmw, 3 Series,2020,Semi-Auto,6000,Diesel,145,49.6,2.0
23000,audi, A3,2019,Semi-Auto,2000,Petrol,145,40.9,2.0
35250,merc, C Class,2019,Automatic,2001,Diesel,145,61.4,2.0
27995,bmw, 2 Series,2019,Semi-Auto,3000,Diesel,145,47.1,2.0
21000,bmw, X3,2016,Automatic,31955,Diesel,150,54.3,2.0
14000,audi, A1,2018,Manual,20521,Petrol,150,47.9,1.0
23775,bmw, 3 Series,2019,Semi-Auto,2552,Petrol,145,47.9,2.0
29888,audi, A5,2020,Automatic,1500,Diesel,145,51.4,2.0
44500,merc, E Class,2020,Automatic,3365,Diesel,145,47.1,2.9
40950,bmw, M4,2019,Semi-Auto,19322,Petrol,150,34.0,3.0
28990,merc, C Class,2019,Automatic,5450,Diesel,145,57.7,2.0
24000,audi, A6,2018,Semi-Auto,17741,Diesel,145,61.4,2.0
84999,audi, Q7,2020,Semi-Auto,2348,Diesel,150,29.4,4.0
33991,bmw, X5,2017,Automatic,32771,Diesel,145,47.1,3.0
19490,audi, A3,2018,Manual,23800,Petrol,145,49.6,2.0
27950,audi, Q3,2019,Manual,2506,Petrol,145,40.9,1.5
14750,bmw, 3 Series,2016,Automatic,67801,Diesel,125,60.1,2.0
18470,audi, A4,2017,Automatic,42156,Diesel,145,64.2,3.0
10998,bmw, 3 Series,2013,Manual,44602,Diesel,30,61.4,2.0
23990,bmw, 2 Series,2020,Semi-Auto,105,Diesel,145,47.1,2.0
12198,bmw, 2 Series,2015,Manual,22812,Diesel,20,74.3,1.5
26899,merc, C Class,2019,Semi-Auto,2239,Petrol,145,46.3,1.5
15000,bmw, 1 Series,2018,Automatic,8303,Petrol,145,37.2,1.5
35822,merc, GLC Class,2017,Semi-Auto,14177,Petrol,300,34.0,3.0
9500,bmw, 1 Series,2016,Manual,59137,Diesel,20,68.9,2.0
46000,audi, Q7,2019,Automatic,9159,Diesel,145,33.2,3.0
9000,bmw, 1 Series,2013,Manual,39856,Diesel,125,58.9,2.0
16998,bmw, X1,2017,Semi-Auto,46622,Diesel,125,57.6,2.0
16498,merc, GLA Class,2014,Semi-Auto,33961,Diesel,145,55.4,2.1
26998,merc, C Class,2019,Semi-Auto,6926,Diesel,145,56.5,2.0
18951,bmw, 1 Series,2016,Semi-Auto,38478,Petrol,200,39.8,3.0
24500,merc, A Class,2020,Manual,850,Petrol,145,47.1,1.3
19989,merc, SL CLASS,2017,Semi-Auto,9705,Diesel,145,70.6,2.1
39995,merc, GLB Class,2020,Semi-Auto,1912,Diesel,145,44.8,2.0
23413,audi, A3,2019,Semi-Auto,12971,Petrol,145,41.5,1.5
11249,bmw, 3 Series,2015,Manual,49520,Diesel,30,67.3,2.0
15995,bmw, 5 Series,2017,Automatic,59069,Diesel,30,68.9,2.0
47555,audi, Q7,2019,Automatic,14495,Diesel,145,32.8,3.0
18999,bmw, 2 Series,2017,Semi-Auto,25244,Diesel,145,65.7,2.0
29649,merc, C Class,2019,Semi-Auto,9809,Diesel,145,57.7,2.0
20980,bmw, 1 Series,2019,Manual,6553,Petrol,150,44.1,1.5
32990,audi, A3,2019,Semi-Auto,2480,Petrol,145,34.9,2.0
12498,bmw, 3 Series,2015,Manual,32082,Petrol,125,52.3,1.5
12441,merc, B Class,2016,Automatic,67558,Diesel,20,67.3,2.1
21490,bmw, 3 Series,2018,Semi-Auto,18385,Petrol,145,48.7,2.0
25480,merc, GLA Class,2018,Semi-Auto,12695,Diesel,145,56.5,2.1
9749,bmw, 1 Series,2016,Manual,57277,Diesel,0,78.5,1.5
37000,audi, Q5,2019,Automatic,3000,Petrol,145,32.1,2.0
18995,bmw, X1,2017,Semi-Auto,30872,Diesel,145,57.6,2.0
14490,audi, A4,2014,Semi-Auto,50041,Diesel,205,45.6,3.0
20591,merc, C Class,2017,Semi-Auto,21023,Diesel,30,64.2,2.1
28500,merc, C Class,2019,Automatic,8820,Diesel,145,57.7,2.0
11750,merc, SL CLASS,2000,Automatic,68709,Petrol,270,24.6,3.2
21980,bmw, 1 Series,2019,Manual,2841,Petrol,145,44.1,1.5
14789,merc, A Class,2016,Manual,37006,Diesel,20,68.9,1.5
22770,bmw, 2 Series,2019,Manual,123,Diesel,145,64.2,2.0
28589,merc, C Class,2019,Automatic,7621,Diesel,145,57.7,2.0
18980,bmw, 2 Series,2018,Manual,12769,Petrol,145,52.3,1.5
15998,audi, A4,2016,Manual,34581,Diesel,30,67.3,2.0
19500,audi, A3,2017,Automatic,13551,Petrol,30,56.5,1.4
12900,audi, A1,2016,Manual,27062,Petrol,30,55.4,1.4
28452,merc, E Class,2019,Semi-Auto,33,Diesel,145,65.7,2.0
24990,audi, Q3,2017,Automatic,13250,Petrol,145,40.4,2.0
18991,merc, C Class,2017,Automatic,34682,Diesel,30,61.4,2.1
22500,bmw, 4 Series,2017,Automatic,25168,Diesel,160,51.4,3.0
14590,bmw, 3 Series,2015,Semi-Auto,71902,Diesel,125,57.6,2.0
13798,bmw, 3 Series,2015,Semi-Auto,59936,Diesel,125,58.9,2.0
37950,audi, A7,2019,Semi-Auto,7968,Diesel,145,38.7,3.0
28842,merc, C Class,2018,Semi-Auto,10879,Diesel,145,54.3,2.0
13454,audi, A3,2016,Manual,57296,Petrol,30,57.6,1.4
31630,bmw, 3 Series,2019,Automatic,4400,Diesel,145,52.3,2.0
29623,merc, C Class,2019,Automatic,7500,Diesel,145,64.2,2.0
28990,bmw, 4 Series,2020,Semi-Auto,100,Diesel,145,52.3,3.0
21991,bmw, 3 Series,2018,Semi-Auto,15027,Diesel,150,64.2,2.0
13299,merc, A Class,2017,Manual,49309,Diesel,145,68.9,1.5
40990,bmw, X3,2019,Semi-Auto,9330,Diesel,150,36.7,3.0
38990,audi, Q5,2020,Semi-Auto,2240,Diesel,145,38.2,2.0
11995,audi, A3,2013,Manual,59451,Diesel,20,67.3,2.0
26399,merc, CL Class,2019,Semi-Auto,4049,Petrol,145,38.2,2.0
24495,audi, A1,2019,Semi-Auto,4634,Petrol,145,40.9,2.0
14990,audi, A1,2017,Manual,20000,Petrol,145,58.9,1.4
22399,merc, A Class,2019,Semi-Auto,4028,Diesel,145,56.5,2.0
10500,audi, A3,2016,Manual,46516,Diesel,20,70.6,2.0
23780,merc, GLA Class,2019,Semi-Auto,12580,Diesel,145,67.3,2.1
36000,merc, A Class,2019,Semi-Auto,117,Petrol,145,35.3,2.0
25950,audi, A3,2019,Manual,3530,Diesel,145,52.3,1.6
11995,merc, B Class,2012,Automatic,22348,Petrol,145,45.6,1.6
19991,audi, A1,2017,Manual,24001,Diesel,145,76.3,1.6
10995,audi, A1,2014,Manual,36000,Petrol,125,52.3,1.4
36490,audi, TT,2016,Automatic,31362,Petrol,300,34.5,2.5
15504,merc, GLA Class,2016,Semi-Auto,65000,Diesel,125,56.5,2.1
16597,bmw, X1,2016,Automatic,47277,Diesel,145,55.4,2.0
17290,audi, Q2,2018,Manual,10855,Petrol,145,55.4,1.0
17970,audi, A4,2016,Automatic,58394,Diesel,30,62.8,3.0
44995,merc, CLS Class,2019,Automatic,4263,Diesel,145,48.7,2.9
69995,merc, GLC Class,2019,Automatic,1829,Petrol,145,22.1,4.0
31500,merc, GLC Class,2019,Semi-Auto,8534,Diesel,145,44.8,2.0
29885,merc, C Class,2019,Automatic,6435,Petrol,145,44.1,2.0
20000,merc, C Class,2016,Automatic,23676,Hybrid,0,134.5,2.0
30890,bmw, 4 Series,2019,Semi-Auto,6100,Petrol,145,41.5,3.0
14000,audi, A4,2016,Manual,51877,Diesel,20,72.4,2.0
42980,merc, GLE Class,2018,Semi-Auto,6426,Diesel,145,36.7,3.0
12950,merc, A Class,2014,Automatic,59000,Petrol,195,44.1,2.0
13499,merc, A Class,2017,Manual,27654,Diesel,145,72.4,1.5
13975,bmw, 4 Series,2015,Automatic,70381,Diesel,145,55.4,3.0
22950,audi, Q5,2016,Manual,52821,Petrol,260,35.8,2.0
23790,bmw, 3 Series,2019,Semi-Auto,8178,Petrol,145,47.9,2.0
22980,merc, A Class,2019,Semi-Auto,9,Diesel,145,65.7,1.5
16798,bmw, X1,2016,Automatic,46344,Diesel,145,55.4,2.0
19194,merc, M Class,2014,Semi-Auto,57573,Diesel,200,46.3,2.1
17420,bmw, 4 Series,2017,Semi-Auto,47470,Diesel,125,60.1,2.0
22500,audi, Q2,2019,Automatic,4500,Diesel,145,47.9,1.6
17980,bmw, 1 Series,2019,Manual,5869,Diesel,145,70.6,1.5
17990,audi, Q3,2015,Automatic,29957,Diesel,160,50.4,2.0
21499,bmw, X5,2014,Automatic,47683,Diesel,200,49.6,2.0
67539,merc, GLC Class,2019,Semi-Auto,1000,Petrol,145,22.4,4.0
24498,bmw, 3 Series,2019,Semi-Auto,14897,Diesel,145,52.3,2.0
42995,merc, GLE Class,2017,Automatic,24901,Diesel,300,39.2,3.0
18298,merc, A Class,2017,Semi-Auto,7919,Diesel,145,68.9,2.1
21749,merc, C Class,2019,Automatic,5184,Petrol,145,44.1,1.5
32780,bmw, 5 Series,2019,Automatic,3774,Diesel,145,65.7,2.0
15990,bmw, 5 Series,2016,Automatic,53000,Diesel,160,51.4,3.0
18500,audi, A1,2020,Manual,641,Petrol,145,48.7,1.0
14799,merc, A Class,2017,Manual,25522,Diesel,145,68.9,1.5
20810,merc, GLA Class,2018,Automatic,18462,Petrol,145,42.8,2.0
29440,bmw, 3 Series,2019,Semi-Auto,7983,Diesel,145,48.7,2.0
1699,bmw, 5 Series,2000,Manual,99209,Petrol,265,29.4,2.0
19980,bmw, 6 Series,2015,Semi-Auto,65185,Diesel,160,49.6,3.0
23995,audi, Q3,2017,Semi-Auto,27136,Petrol,145,40.4,2.0
19498,merc, E Class,2017,Semi-Auto,33037,Diesel,150,72.4,2.0
22491,audi, Q3,2017,Semi-Auto,18008,Petrol,150,42.2,2.0
21999,bmw, 1 Series,2019,Semi-Auto,2040,Petrol,145,43.5,1.5
18298,bmw, 3 Series,2017,Semi-Auto,33384,Hybrid,0,134.5,2.0
18000,bmw, 4 Series,2017,Automatic,22462,Diesel,150,65.7,2.0
12700,bmw, X1,2017,Manual,62344,Diesel,150,68.9,2.0
33000,merc, C Class,2019,Automatic,2850,Petrol,145,44.1,2.0
25500,audi, Q2,2019,Manual,1000,Diesel,145,49.6,1.6
21430,audi, A1,2019,Automatic,4569,Petrol,150,40.9,2.0
9900,bmw, 1 Series,2016,Manual,44008,Diesel,0,83.1,1.5
12450,audi, A1,2016,Manual,32000,Petrol,30,56.5,1.4
24488,bmw, 1 Series,2019,Automatic,7932,Petrol,145,47.9,2.0
20081,bmw, 1 Series,2017,Semi-Auto,32000,Petrol,200,39.8,3.0
15547,audi, Q5,2014,Manual,44735,Petrol,235,37.7,2.0
41991,merc, GLC Class,2020,Semi-Auto,1000,Diesel,145,40.9,2.0
30995,audi, A4,2019,Automatic,10,Petrol,145,38.7,2.0
49995,merc, SL CLASS,2018,Semi-Auto,10767,Petrol,145,31.4,4.7
52999,merc, SL CLASS,2019,Semi-Auto,270,Petrol,145,36.7,3.0
15300,audi, A1,2018,Manual,13741,Petrol,145,67.3,1.0
23632,merc, A Class,2019,Automatic,9599,Petrol,145,53.3,1.3
10849,bmw, 1 Series,2016,Manual,32690,Diesel,0,78.5,1.5
28086,merc, S Class,2015,Automatic,38347,Diesel,205,48.7,3.0
70000,bmw, M5,2019,Automatic,6568,Petrol,145,24.1,4.4
23450,bmw, X1,2019,Manual,10,Petrol,145,51.4,1.5
15595,audi, Q3,2016,Manual,52804,Diesel,30,60.1,2.0
28991,audi, A6,2018,Automatic,16650,Diesel,145,50.4,2.0
29991,merc, GLC Class,2018,Semi-Auto,18976,Diesel,150,47.9,3.0
8600,audi, A3,2016,Manual,90818,Diesel,0,83.1,1.6
14990,bmw, 3 Series,2013,Semi-Auto,35500,Diesel,145,55.4,2.0
9000,audi, A1,2013,Manual,49826,Petrol,30,55.4,1.2
22998,bmw, 5 Series,2017,Semi-Auto,19379,Diesel,145,65.7,2.0
30500,audi, A3,2019,Semi-Auto,7157,Petrol,145,34.9,2.0
31116,bmw, X3,2019,Automatic,8186,Diesel,145,54.3,2.0
44790,audi, Q5,2019,Automatic,5886,Petrol,135,117.7,0.0
23500,merc, C Class,2018,Automatic,4368,Petrol,145,44.1,1.5
33444,audi, Q3,2020,Automatic,1500,Petrol,145,31.4,2.0
43082,merc, C Class,2017,Automatic,16386,Petrol,325,31.7,4.0
46000,audi, Q5,2020,Semi-Auto,4000,Hybrid,135,117.7,2.0
29998,bmw, 3 Series,2019,Semi-Auto,8421,Diesel,150,52.3,2.0
17900,merc, A Class,2018,Automatic,10610,Diesel,145,68.9,1.5
27400,merc, C Class,2019,Semi-Auto,11723,Diesel,145,56.5,2.0
14990,merc, A Class,2017,Manual,23000,Petrol,145,49.6,1.6
15995,bmw, 2 Series,2016,Automatic,67000,Petrol,160,46.3,2.0
24980,merc, E Class,2017,Semi-Auto,19893,Diesel,145,54.3,3.0
27900,audi, A4,2020,Manual,4521,Petrol,145,39.2,2.0
17410,bmw, 4 Series,2017,Automatic,37842,Diesel,145,65.7,2.0
76469,merc, GLS Class,2020,Semi-Auto,2700,Diesel,145,30.4,3.0
15499,bmw, 5 Series,2016,Automatic,35487,Diesel,30,65.7,2.0
30000,bmw, 4 Series,2020,Semi-Auto,10,Diesel,145,60.1,2.0
30202,merc, E Class,2018,Semi-Auto,20001,Diesel,145,53.3,2.0
21099,merc, C Class,2019,Semi-Auto,4535,Petrol,145,46.3,1.5
13350,audi, A5,2014,Semi-Auto,52140,Diesel,145,56.5,2.0
14000,bmw, 3 Series,2015,Automatic,75800,Diesel,145,55.4,2.0
29995,bmw, 3 Series,2019,Semi-Auto,1928,Petrol,145,42.2,2.0
18299,bmw, 4 Series,2017,Automatic,19330,Petrol,150,44.8,2.0
63950,audi, RS5,2019,Automatic,1000,Petrol,145,29.7,2.9
17480,bmw, 1 Series,2019,Manual,15953,Petrol,145,52.3,1.5
12600,bmw, 3 Series,2017,Manual,44596,Petrol,150,48.7,2.0
11000,audi, A1,2016,Manual,39151,Diesel,0,76.3,1.6
17500,merc, A Class,2017,Semi-Auto,19000,Petrol,125,53.3,1.6
19995,bmw, 2 Series,2016,Semi-Auto,15422,Petrol,205,43.5,2.0
20249,merc, C Class,2019,Semi-Auto,14681,Petrol,145,46.3,1.5
18491,audi, A3,2018,Semi-Auto,22305,Petrol,145,56.5,1.5
8299,audi, A1,2012,Manual,76975,Diesel,20,68.9,2.0
16747,merc, CL Class,2016,Manual,19495,Diesel,20,67.3,2.1
9299,bmw, 3 Series,2015,Manual,98819,Diesel,20,72.4,2.0
13489,bmw, 1 Series,2017,Semi-Auto,59066,Diesel,20,72.4,1.5
5999,merc, C Class,2008,Automatic,91000,Diesel,230,42.2,2.1
17000,merc, GLA Class,2015,Automatic,28952,Diesel,125,55.4,2.1
18400,merc, CLA Class,2018,Automatic,32197,Petrol,145,52.3,1.6
16399,bmw, 5 Series,2016,Automatic,45036,Petrol,160,44.8,2.0
17998,bmw, 3 Series,2017,Semi-Auto,32000,Diesel,145,62.8,2.0
25879,merc, A Class,2020,Semi-Auto,1000,Petrol,145,53.3,1.3
19999,merc, A Class,2016,Semi-Auto,14066,Diesel,125,58.9,2.1
22888,audi, Q5,2016,Automatic,41000,Diesel,200,47.1,2.0
14250,bmw, 5 Series,2016,Automatic,36099,Diesel,20,68.9,2.0
32980,merc, C Class,2019,Automatic,2000,Diesel,145,64.2,2.0
13890,audi, A5,2015,Semi-Auto,66500,Diesel,125,58.9,2.0
31985,audi, A4,2020,Manual,7456,Petrol,145,40.9,2.0
24439,merc, A Class,2019,Semi-Auto,1000,Diesel,145,62.8,1.5
16998,bmw, 1 Series,2018,Manual,11784,Diesel,145,49.6,2.0
15200,bmw, X1,2017,Manual,24607,Diesel,125,60.1,2.0
18491,merc, C Class,2017,Semi-Auto,18390,Petrol,145,50.4,2.0
34000,audi, Q5,2019,Automatic,5492,Diesel,145,38.2,2.0
11295,audi, Q3,2016,Manual,92950,Diesel,145,53.3,2.0
36490,merc, GLC Class,2019,Semi-Auto,7011,Diesel,145,40.9,2.0
16000,merc, A Class,2017,Manual,27938,Diesel,20,68.9,1.5
24990,bmw, X2,2020,Semi-Auto,10,Diesel,145,47.9,2.0
48399,merc, C Class,2017,Automatic,15066,Petrol,145,32.8,4.0
36199,merc, C Class,2019,Semi-Auto,9800,Petrol,145,30.4,3.0
19543,bmw, 2 Series,2019,Manual,1996,Petrol,145,42.8,1.5
21790,audi, Q2,2018,Semi-Auto,10200,Petrol,145,52.3,1.4
20980,bmw, 2 Series,2019,Semi-Auto,7532,Petrol,145,50.4,2.0
15999,audi, A1,2014,Manual,34925,Petrol,235,39.8,2.0
17636,merc, C Class,2015,Semi-Auto,24923,Diesel,30,64.2,2.1
22999,bmw, X2,2019,Semi-Auto,7255,Petrol,145,41.5,1.5
31849,merc, GLC Class,2019,Semi-Auto,12382,Diesel,145,42.2,2.1
33444,audi, Q3,2020,Semi-Auto,4846,Petrol,145,31.4,2.0
21980,bmw, 2 Series,2019,Automatic,5913,Hybrid,135,148.7,1.5
33690,merc, C Class,2018,Semi-Auto,12055,Petrol,145,40.9,4.0
17450,bmw, 4 Series,2016,Semi-Auto,27089,Diesel,30,65.7,2.0
16678,bmw, 4 Series,2015,Semi-Auto,37041,Diesel,125,57.6,2.0
25995,merc, GLE Class,2016,Automatic,21001,Diesel,260,42.8,3.0
32950,audi, Q5,2019,Automatic,9140,Diesel,145,38.2,2.0
14100,bmw, X1,2017,Automatic,55782,Diesel,145,65.7,2.0
32990,audi, Q3,2019,Semi-Auto,5000,Diesel,145,47.1,2.0
10475,audi, A4,2014,Manual,75261,Diesel,125,60.1,2.0
15990,merc, C Class,2016,Automatic,65000,Diesel,30,64.2,2.1
11891,bmw, 1 Series,2016,Manual,42964,Diesel,20,70.6,1.5
12498,audi, Q3,2014,Semi-Auto,55680,Diesel,200,47.9,2.0
21500,merc, E Class,2018,Automatic,32131,Diesel,145,72.4,2.0
18980,bmw, 1 Series,2019,Semi-Auto,17950,Diesel,150,67.3,2.0
44495,audi, Q5,2019,Semi-Auto,8700,Hybrid,135,117.7,2.0
22899,merc, C Class,2019,Semi-Auto,14959,Diesel,145,61.4,2.0
28995,bmw, 5 Series,2019,Automatic,13,Petrol,145,50.4,2.0
26599,merc, C Class,2019,Semi-Auto,4000,Petrol,145,46.3,1.5
26000,audi, A5,2019,Automatic,6100,Diesel,145,50.4,2.0
19988,bmw, 3 Series,2018,Manual,10877,Petrol,150,47.9,2.0
21749,merc, CLS Class,2012,Automatic,46283,Petrol,555,28.5,5.5
19000,merc, C Class,2016,Automatic,32743,Hybrid,0,134.5,2.0
26249,merc, C Class,2019,Semi-Auto,3696,Petrol,145,43.5,2.0
13400,audi, A3,2017,Manual,25457,Diesel,150,68.9,1.6
18998,bmw, X1,2016,Semi-Auto,20259,Diesel,145,55.4,2.0
19998,bmw, 1 Series,2019,Semi-Auto,7222,Petrol,150,47.9,2.0
22480,bmw, 4 Series,2019,Semi-Auto,4020,Diesel,145,60.1,2.0
13850,bmw, 1 Series,2016,Semi-Auto,37398,Diesel,20,67.3,2.0
7995,merc, S Class,2005,Automatic,39000,Diesel,315,36.7,3.2
33900,bmw, 5 Series,2019,Semi-Auto,3000,Diesel,145,56.5,3.0
29444,merc, C Class,2019,Automatic,15707,Diesel,145,61.4,2.0
21500,bmw, 1 Series,2017,Semi-Auto,19486,Petrol,145,39.8,3.0
17999,audi, A6,2015,Automatic,36000,Diesel,125,58.9,3.0
24400,merc, C Class,2019,Automatic,10000,Petrol,145,44.1,1.5
24750,merc, V Class,2019,Automatic,19735,Diesel,145,48.7,2.1
14498,audi, Q3,2016,Semi-Auto,74392,Petrol,145,47.9,1.4
18498,merc, SL CLASS,2016,Semi-Auto,33502,Diesel,30,70.6,2.1
25764,merc, E Class,2019,Semi-Auto,7534,Diesel,145,67.3,2.0
13750,bmw, 1 Series,2016,Automatic,8707,Petrol,30,55.5,1.5
7295,merc, E Class,2014,Automatic,152280,Diesel,30,58.9,2.1
20995,merc, C Class,2016,Automatic,19805,Diesel,20,67.3,2.1
33990,merc, C Class,2020,Semi-Auto,100,Diesel,145,57.7,2.0
42500,audi, A4,2020,Semi-Auto,826,Diesel,145,40.4,3.0
31899,merc, C Class,2019,Semi-Auto,4388,Petrol,145,46.3,1.5
18500,merc, C Class,2017,Automatic,29689,Diesel,30,61.4,2.1
11700,bmw, 5 Series,2015,Automatic,106000,Diesel,160,51.4,2.0
29890,bmw, X6,2016,Semi-Auto,27838,Diesel,200,47.1,3.0
11490,merc, A Class,2015,Automatic,83000,Diesel,20,67.3,2.1
23750,bmw, 6 Series,2017,Automatic,39890,Diesel,145,49.6,3.0
21226,audi, Q2,2019,Manual,10472,Petrol,145,44.1,1.0
13000,audi, A1,2017,Manual,15811,Petrol,150,55.4,1.4
31609,merc, C Class,2019,Semi-Auto,1000,Diesel,145,64.2,2.0
22790,merc, C Class,2016,Semi-Auto,9600,Petrol,145,49.6,2.0
23751,bmw, i3,2017,Automatic,28169,Hybrid,0,470.8,0.0
14999,bmw, 1 Series,2017,Manual,32082,Diesel,145,70.6,1.5
17500,merc, GLA Class,2017,Manual,35069,Petrol,145,47.1,1.6
49850,audi, A6,2019,Automatic,8372,Diesel,145,35.8,3.0
19250,bmw, 2 Series,2018,Automatic,20682,Hybrid,140,135.5,1.5
13500,bmw, 3 Series,2017,Automatic,48704,Petrol,125,51.4,2.0
24860,audi, A7,2017,Semi-Auto,12298,Diesel,145,52.3,3.0
19980,merc, E Class,2016,Semi-Auto,16383,Diesel,145,53.3,3.0
14290,audi, Q3,2015,Automatic,18693,Diesel,145,55.4,2.0
33950,audi, Q5,2019,Semi-Auto,2192,Diesel,145,38.2,2.0
34000,merc, SL CLASS,2019,Automatic,1001,Petrol,145,47.1,2.0
17990,audi, Q3,2017,Manual,33126,Diesel,145,56.5,2.0
25980,merc, A Class,2020,Manual,2502,Petrol,145,47.1,1.3
24900,merc, GLC Class,2017,Automatic,51380,Diesel,125,56.5,2.1
14398,bmw, 1 Series,2016,Semi-Auto,21037,Diesel,20,68.9,1.5
15800,audi, A3,2016,Manual,39967,Diesel,125,57.6,2.0
20878,bmw, 3 Series,2016,Semi-Auto,25145,Diesel,160,51.4,3.0
26790,bmw, 5 Series,2018,Automatic,20000,Hybrid,140,156.9,2.0
22991,bmw, 2 Series,2017,Semi-Auto,23730,Petrol,200,39.8,3.0
22895,audi, A7,2017,Semi-Auto,49281,Diesel,150,54.3,3.0
18490,merc, C Class,2016,Semi-Auto,36688,Diesel,30,64.2,1.6
22700,bmw, 1 Series,2019,Semi-Auto,14822,Diesel,145,60.1,2.0
19370,merc, E Class,2016,Semi-Auto,12824,Diesel,20,72.4,2.0
7995,audi, A3,2011,Manual,57750,Diesel,30,65.7,1.6
26880,merc, GLA Class,2020,Semi-Auto,319,Petrol,145,44.8,1.6
14500,audi, A1,2018,Automatic,50230,Petrol,145,55.4,1.4
13990,audi, Q3,2014,Manual,55735,Diesel,160,49.6,2.0
20699,merc, A Class,2019,Semi-Auto,12082,Petrol,145,28.5,1.3
14498,audi, A4,2017,Manual,15893,Petrol,145,51.4,1.4
15999,merc, CL Class,2016,Automatic,30185,Diesel,20,67.3,2.1
24990,merc, A Class,2020,Manual,208,Petrol,145,47.1,1.3
22800,audi, A4,2017,Semi-Auto,20541,Petrol,150,50.4,2.0
9498,bmw, 3 Series,2013,Semi-Auto,55701,Petrol,145,47.9,1.6
23216,merc, B Class,2019,Semi-Auto,2884,Diesel,145,55.4,2.0
11295,audi, A1,2015,Manual,39502,Petrol,30,58.9,1.4
39146,bmw, 6 Series,2019,Automatic,35,Petrol,145,29.1,3.0
36699,merc, E Class,2019,Semi-Auto,11700,Diesel,145,48.7,3.0
12285,bmw, 1 Series,2015,Manual,42676,Diesel,30,65.7,2.0
16700,merc, GLA Class,2017,Automatic,30312,Diesel,30,64.2,2.1
9999,audi, A3,2013,Manual,34801,Petrol,20,60.1,1.4
21990,bmw, 2 Series,2019,Automatic,8351,Hybrid,135,148.7,1.5
19995,merc, CL Class,2018,Manual,11225,Petrol,145,51.4,1.6
15990,audi, A1,2017,Manual,16400,Petrol,30,56.5,1.4
11700,bmw, 5 Series,2014,Manual,50347,Diesel,125,57.6,2.0
11107,audi, A1,2016,Manual,15716,Petrol,30,57.6,1.4
37250,merc, C Class,2019,Automatic,3147,Diesel,145,61.4,2.0
43740,bmw, X3,2019,Automatic,3280,Diesel,145,54.3,2.0
17998,bmw, 4 Series,2017,Automatic,43111,Diesel,145,65.7,2.0
29495,audi, A6,2019,Semi-Auto,12398,Diesel,150,47.9,2.0
30440,bmw, 1 Series,2020,Semi-Auto,1500,Petrol,145,34.5,2.0
37219,merc, E Class,2019,Semi-Auto,1000,Diesel,145,57.7,2.0
18750,merc, GLA Class,2016,Semi-Auto,30142,Diesel,125,56.5,2.1
23500,audi, A5,2018,Automatic,4021,Petrol,145,52.3,1.4
